overhead_code,daycondition,NightCondition,trans_text_day,trans_text_night,lang_iso,lang_name
299,"Moderate rain at times","Moderate rain at times","अक्सर सामान्य बारिश","अक्सर सामान्य बारिश",hi,Hindi
299,"Moderate rain at times","Moderate rain at times","Időnként mérsékelt eső","Időnként mérsékelt eső",hu,Hungarian
299,"Moderate rain at times","Moderate rain at times","Pioggia moderata a tratti","Pioggia moderata a tratti",it,Italian
299,"Moderate rain at times","Moderate rain at times",時々穏やかな雨,時々穏やかな雨,ja,Japanese
299,"Moderate rain at times","Moderate rain at times","Kadhang udan rada deres","Kadhang udan rada deres",jv,Javanese
299,"Moderate rain at times","Moderate rain at times","때때로 보통 비","때때로 보통 비",ko,Korean
299,"Moderate rain at times","Moderate rain at times","कधीतरी मध्यम पाऊस","कधीतरी मध्यम पाऊस",mr,Marathi
299,"Moderate rain at times","Moderate rain at times","Nu en dan normale regen","Nu en dan normale regen",nl,Dutch
299,"Moderate rain at times","Moderate rain at times","ਵਾਰ-ਵਾਰ ਦਰਮਿਆਨਾ ਮੀਂਹ","ਵਾਰ-ਵਾਰ ਦਰਮਿਆਨਾ ਮੀਂਹ",pa,Punjabi
299,"Moderate rain at times","Moderate rain at times","Przejściowe, średnie opady deszczu","Przejściowe, średnie opady deszczu",pl,Polish
299,"Moderate rain at times","Moderate rain at times","Períodos de chuva moderada","Períodos de chuva moderada",pt,Portuguese
299,"Moderate rain at times","Moderate rain at times","Ploi moderate uneori","Ploi moderate uneori",ro,Romanian
299,"Moderate rain at times","Moderate rain at times","Временами умеренный дождь","Временами умеренный дождь",ru,Russian
299,"Moderate rain at times","Moderate rain at times","යම් අවස්ථාවලදී මධ්‍යස්ථ වැසි","යම් අවස්ථාවලදී මධ්‍යස්ථ වැසි",si,Sinhalese
299,"Moderate rain at times","Moderate rain at times","Občasný mierny dážď","Občasný mierny dážď",sk,Slovak
299,"Moderate rain at times","Moderate rain at times","Povremeno umerena kiša","Povremeno umerena kiša",sr,Serbian
299,"Moderate rain at times","Moderate rain at times","Måttligt regn då och då","Måttligt regn då och då",sv,Swedish
299,"Moderate rain at times","Moderate rain at times","விட்டுவிட்டு மிதமான மழை","விட்டுவிட்டு மிதமான மழை",ta,Tamil
299,"Moderate rain at times","Moderate rain at times","పలుసమయాల్లో ఒక మాదిరి వర్షం","పలుసమయాల్లో ఒక మాదిరి వర్షం",te,Telugu
299,"Moderate rain at times","Moderate rain at times","Ara ara orta kuvvetli yağmurlu","Ara ara orta kuvvetli yağmurlu",tr,Turkish
299,"Moderate rain at times","Moderate rain at times","Час від часу помірний дощ","Час від часу помірний дощ",uk,Ukrainian
299,"Moderate rain at times","Moderate rain at times","کبھی کبھار معتدل بارش","کبھی کبھار معتدل بارش",ur,Urdu
299,"Moderate rain at times","Moderate rain at times","Thỉnh thoảng mưa vừa","Thỉnh thoảng mưa vừa",vi,Vietnamese
299,"Moderate rain at times","Moderate rain at times",偶尔有中雨,偶尔有中雨,zh,"Chinese Simplified"
299,"Moderate rain at times","Moderate rain at times",偶尔有中雨,偶尔有中雨,zh_cmn,Mandarin
299,"Moderate rain at times","Moderate rain at times",有时有中雨,有时有中雨,zh_hsn,Xiang
299,"Moderate rain at times","Moderate rain at times",偶爾有中雨,偶爾有中雨,zh_tw,"Chinese Traditional"
299,"Moderate rain at times","Moderate rain at times",有咯晨光中鱼,有咯晨光中鱼,zh_wuu,"Wu (Shanghainese)"
299,"Moderate rain at times","Moderate rain at times",偶爾有中雨,偶爾有中雨,zh_yue,"Yue (Cantonese)"
299,"Moderate rain at times","Moderate rain at times","Imvula nje engatheni ngezikhathi ezithile","Imvula nje engatheni ngezikhathi ezithile",zu,Zulu
302,"Moderate rain","Moderate rain","أمطار معتدلة","أمطار معتدلة",ar,Arabic
302,"Moderate rain","Moderate rain","Умерени дъждове","Умерени дъждове",bg,Bulgarian
302,"Moderate rain","Moderate rain","মাঝারি বৃষ্টিপাত","মাঝারি বৃষ্টিপাত",bn,Bengali
302,"Moderate rain","Moderate rain","Mírný déšť","Mírný déšť",cs,Czech
302,"Moderate rain","Moderate rain",Regn,Regn,da,Danish
302,"Moderate rain","Moderate rain","mäßiger Regenfall","mäßiger Regenfall",de,German
302,"Moderate rain","Moderate rain","Μέτρια βροχή","Μέτρια βροχή",el,Greek
302,"Moderate rain","Moderate rain","Lluvia moderada","Lluvia moderada",es,Spanish
302,"Moderate rain","Moderate rain","Keskivoimakas sade","Keskivoimakas sade",fi,Finnish
302,"Moderate rain","Moderate rain","Pluie modérée","Pluie modérée",fr,French
302,"Moderate rain","Moderate rain","सामान्य बारिश","सामान्य बारिश",hi,Hindi
302,"Moderate rain","Moderate rain","Mérsékelt eső","Mérsékelt eső",hu,Hungarian
302,"Moderate rain","Moderate rain","Pioggia moderata","Pioggia moderata",it,Italian
302,"Moderate rain","Moderate rain",穏やかな雨,穏やかな雨,ja,Japanese
302,"Moderate rain","Moderate rain","Udan rada deres","Udan rada deres",jv,Javanese
302,"Moderate rain","Moderate rain","보통 비","보통 비",ko,Korean
302,"Moderate rain","Moderate rain","मध्यम पाऊस","मध्यम पाऊस",mr,Marathi
302,"Moderate rain","Moderate rain","Normale regen","Normale regen",nl,Dutch
302,"Moderate rain","Moderate rain","ਦਰਮਿਆਨਾ ਮੀਂਹ","ਦਰਮਿਆਨਾ ਮੀਂਹ",pa,Punjabi
302,"Moderate rain","Moderate rain","Średnie opady deszczu","Średnie opady deszczu",pl,Polish
302,"Moderate rain","Moderate rain","Chuva moderada","Chuva moderada",pt,Portuguese
302,"Moderate rain","Moderate rain","Ploi moderate","Ploi moderate",ro,Romanian
302,"Moderate rain","Moderate rain","Умеренный дождь","Умеренный дождь",ru,Russian
302,"Moderate rain","Moderate rain","මධ්‍යස්ථ වැසි","මධ්‍යස්ථ වැසි",si,Sinhalese
302,"Moderate rain","Moderate rain","Mierny dážď","Mierny dážď",sk,Slovak
302,"Moderate rain","Moderate rain","Umerena kiša","Umerena kiša",sr,Serbian
302,"Moderate rain","Moderate rain","Måttligt regn","Måttligt regn",sv,Swedish
302,"Moderate rain","Moderate rain","மிதமான மழை","மிதமான மழை",ta,Tamil
302,"Moderate rain","Moderate rain","ఒక మాదిరి వర్షం","ఒక మాదిరి వర్షం",te,Telugu
302,"Moderate rain","Moderate rain","Orta kuvvetli yağmurlu","Orta kuvvetli yağmurlu",tr,Turkish
302,"Moderate rain","Moderate rain","Помірний дощ","Помірний дощ",uk,Ukrainian
302,"Moderate rain","Moderate rain","معتدل بارش","معتدل بارش",ur,Urdu
302,"Moderate rain","Moderate rain","Mưa vừa","Mưa vừa",vi,Vietnamese
302,"Moderate rain","Moderate rain",中雨,中雨,zh,"Chinese Simplified"
302,"Moderate rain","Moderate rain",中雨,中雨,zh_cmn,Mandarin
302,"Moderate rain","Moderate rain",中雨,中雨,zh_hsn,Xiang
302,"Moderate rain","Moderate rain",中雨,中雨,zh_tw,"Chinese Traditional"
302,"Moderate rain","Moderate rain",中鱼,中鱼,zh_wuu,"Wu (Shanghainese)"
302,"Moderate rain","Moderate rain",中雨,中雨,zh_yue,"Yue (Cantonese)"
302,"Moderate rain","Moderate rain","Imvula engatheni","Imvula engatheni",zu,Zulu
305,"Heavy rain at times","Heavy rain at times","أمطار شديدة أحياناً","أمطار شديدة أحياناً",ar,Arabic
305,"Heavy rain at times","Heavy rain at times","Силни прекъснати дъждове","Силни прекъснати дъждове",bg,Bulgarian
305,"Heavy rain at times","Heavy rain at times","মাঝে মাঝে ভারী বৃষ্টিপাত","মাঝে মাঝে ভারী বৃষ্টিপাত",bn,Bengali
305,"Heavy rain at times","Heavy rain at times","Občasný silný déšť","Občasný silný déšť",cs,Czech
305,"Heavy rain at times","Heavy rain at times","Stedvise kraftige regnbyger","Stedvise kraftige regnbyger",da,Danish
305,"Heavy rain at times","Heavy rain at times","zeitweise starker Regenfall","zeitweise starker Regenfall",de,German
305,"Heavy rain at times","Heavy rain at times","Ισχυρή βροχή κατά περιόδους","Ισχυρή βροχή κατά περιόδους",el,Greek
305,"Heavy rain at times","Heavy rain at times","Periodos de fuertes lluvias","Periodos de fuertes lluvias",es,Spanish
305,"Heavy rain at times","Heavy rain at times","Ajoittainen rankka sade","Ajoittainen rankka sade",fi,Finnish
305,"Heavy rain at times","Heavy rain at times","Pluie forte par moments","Pluie forte par moments",fr,French
305,"Heavy rain at times","Heavy rain at times","अक्सर जोरदार बारिश","अक्सर जोरदार बारिश",hi,Hindi
305,"Heavy rain at times","Heavy rain at times","Időnként heves eső","Időnként heves eső",hu,Hungarian
305,"Heavy rain at times","Heavy rain at times","Pioggia forte a tratti","Pioggia forte a tratti",it,Italian
305,"Heavy rain at times","Heavy rain at times",時々大雨,時々大雨,ja,Japanese
305,"Heavy rain at times","Heavy rain at times","Kadhang udan deres","Kadhang udan deres",jv,Javanese
305,"Heavy rain at times","Heavy rain at times","때때로 폭우","때때로 폭우",ko,Korean
305,"Heavy rain at times","Heavy rain at times","कधीतरी जोरदार पाऊस","कधीतरी जोरदार पाऊस",mr,Marathi
305,"Heavy rain at times","Heavy rain at times","Nu en dan zware regen","Nu en dan zware regen",nl,Dutch
305,"Heavy rain at times","Heavy rain at times","ਸਮੇ-ਸਮੇਂ ਤੇ ਤੇਜ਼ ਮੀਂਹ","ਸਮੇ-ਸਮੇਂ ਤੇ ਤੇਜ਼ ਮੀਂਹ",pa,Punjabi
305,"Heavy rain at times","Heavy rain at times","Przejściowe, ciężkie opady deszczu","Przejściowe, ciężkie opady deszczu",pl,Polish
305,"Heavy rain at times","Heavy rain at times","Períodos de chuva forte","Períodos de chuva forte",pt,Portuguese
305,"Heavy rain at times","Heavy rain at times","Ploaie torențială uneori","Ploaie torențială uneori",ro,Romanian
305,"Heavy rain at times","Heavy rain at times","Временами сильный дождь","Временами сильный дождь",ru,Russian
305,"Heavy rain at times","Heavy rain at times","යම් අවස්ථාවලදී තද වැසි","යම් අවස්ථාවලදී තද වැසි",si,Sinhalese
305,"Heavy rain at times","Heavy rain at times","Občasný silný dážď","Občasný silný dážď",sk,Slovak
305,"Heavy rain at times","Heavy rain at times","Povremeno jaka kiša","Povremeno jaka kiša",sr,Serbian
305,"Heavy rain at times","Heavy rain at times","Tungt regn då och då","Tungt regn då och då",sv,Swedish
305,"Heavy rain at times","Heavy rain at times","விட்டுவிட்டு கனமான மழை","விட்டுவிட்டு கனமான மழை",ta,Tamil
305,"Heavy rain at times","Heavy rain at times","పలుసమయాల్లో భారీ వర్షం","పలుసమయాల్లో భారీ వర్షం",te,Telugu
305,"Heavy rain at times","Heavy rain at times","Ara ara şiddetli yağmurlu","Ara ara şiddetli yağmurlu",tr,Turkish
305,"Heavy rain at times","Heavy rain at times","Час від часу сильний дощ","Час від часу сильний дощ",uk,Ukrainian
305,"Heavy rain at times","Heavy rain at times","کبھی کبھار تیز بارش","کبھی کبھار تیز بارش",ur,Urdu
305,"Heavy rain at times","Heavy rain at times","Thỉnh thoảng mưa nặng hạt","Thỉnh thoảng mưa nặng hạt",vi,Vietnamese
305,"Heavy rain at times","Heavy rain at times",偶尔有大雨,偶尔有大雨,zh,"Chinese Simplified"
305,"Heavy rain at times","Heavy rain at times",偶尔有大雨,偶尔有大雨,zh_cmn,Mandarin
305,"Heavy rain at times","Heavy rain at times",有时有大雨,有时有大雨,zh_hsn,Xiang
305,"Heavy rain at times","Heavy rain at times",偶爾有大雨,偶爾有大雨,zh_tw,"Chinese Traditional"
305,"Heavy rain at times","Heavy rain at times",有咯晨光达鱼,有咯晨光达鱼,zh_wuu,"Wu (Shanghainese)"
305,"Heavy rain at times","Heavy rain at times",偶爾有大雨,偶爾有大雨,zh_yue,"Yue (Cantonese)"
305,"Heavy rain at times","Heavy rain at times","Imvula enamandla ngezikhathi ezithile","Imvula enamandla ngezikhathi ezithile",zu,Zulu
308,"Heavy rain","Heavy rain","أمطار شديدة","أمطار شديدة",ar,Arabic
308,"Heavy rain","Heavy rain","Силни дъждове","Силни дъждове",bg,Bulgarian
308,"Heavy rain","Heavy rain","ভারী বৃষ্টিপাত","ভারী বৃষ্টিপাত",bn,Bengali
308,"Heavy rain","Heavy rain","Silný déšť","Silný déšť",cs,Czech
308,"Heavy rain","Heavy rain","Kraftig Regn","Kraftig Regn",da,Danish
308,"Heavy rain","Heavy rain","starker Regenfall","starker Regenfall",de,German
308,"Heavy rain","Heavy rain","Ισχυρή βροχή","Ισχυρή βροχή",el,Greek
308,"Heavy rain","Heavy rain","Fuertes lluvias","Fuertes lluvias",es,Spanish
308,"Heavy rain","Heavy rain","Rankka sade","Rankka sade",fi,Finnish
308,"Heavy rain","Heavy rain","Pluie forte","Pluie forte",fr,French
308,"Heavy rain","Heavy rain","जोरदार बारिश","जोरदार बारिश",hi,Hindi
308,"Heavy rain","Heavy rain","Heves eső","Heves eső",hu,Hungarian
308,"Heavy rain","Heavy rain","Pioggia forte","Pioggia forte",it,Italian
308,"Heavy rain","Heavy rain",大雨,大雨,ja,Japanese
308,"Heavy rain","Heavy rain","Udan deres","Udan deres",jv,Javanese
308,"Heavy rain","Heavy rain",폭우,폭우,ko,Korean
308,"Heavy rain","Heavy rain","जोरदार पाऊस","जोरदार पाऊस",mr,Marathi
308,"Heavy rain","Heavy rain","Zware regen","Zware regen",nl,Dutch
308,"Heavy rain","Heavy rain","ਤੇਜ਼ ਮੀਂਹ","ਤੇਜ਼ ਮੀਂਹ",pa,Punjabi
308,"Heavy rain","Heavy rain","Ciężkie opady deszczu","Ciężkie opady deszczu",pl,Polish
308,"Heavy rain","Heavy rain","Chuva forte","Chuva forte",pt,Portuguese
308,"Heavy rain","Heavy rain","Ploaie torențială","Ploaie torențială",ro,Romanian
308,"Heavy rain","Heavy rain","Сильный дождь","Сильный дождь",ru,Russian
308,"Heavy rain","Heavy rain","තද වැසි","තද වැසි",si,Sinhalese
308,"Heavy rain","Heavy rain","Silný dážď","Silný dážď",sk,Slovak
308,"Heavy rain","Heavy rain","Jaka kiša","Jaka kiša",sr,Serbian
308,"Heavy rain","Heavy rain","Tungt regn","Tungt regn",sv,Swedish
308,"Heavy rain","Heavy rain","கனமான மழை","கனமான மழை",ta,Tamil
308,"Heavy rain","Heavy rain","భారీ వర్షం","భారీ వర్షం",te,Telugu
308,"Heavy rain","Heavy rain","Şiddetli yağmurlu","Şiddetli yağmurlu",tr,Turkish
308,"Heavy rain","Heavy rain","Сильний дощ","Сильний дощ",uk,Ukrainian
308,"Heavy rain","Heavy rain","تیز بارش","تیز بارش",ur,Urdu
308,"Heavy rain","Heavy rain","Mưa rơi nặng hạt","Mưa rơi nặng hạt",vi,Vietnamese
308,"Heavy rain","Heavy rain",大雨,大雨,zh,"Chinese Simplified"
308,"Heavy rain","Heavy rain",大雨,大雨,zh_cmn,Mandarin
308,"Heavy rain","Heavy rain",大雨,大雨,zh_hsn,Xiang
308,"Heavy rain","Heavy rain",大雨,大雨,zh_tw,"Chinese Traditional"
308,"Heavy rain","Heavy rain",达鱼,达鱼,zh_wuu,"Wu (Shanghainese)"
308,"Heavy rain","Heavy rain",大雨,大雨,zh_yue,"Yue (Cantonese)"
308,"Heavy rain","Heavy rain","Imvula enamandla","Imvula enamandla",zu,Zulu
311,"Light freezing rain","Light freezing rain","أمطار متجمِدة خفيفة","أمطار متجمِدة خفيفة",ar,Arabic
311,"Light freezing rain","Light freezing rain","Слаби преохладени дъждове","Слаби преохладени дъждове",bg,Bulgarian
311,"Light freezing rain","Light freezing rain","হাল্কা হিম শীতল বৃষ্টিপাত","হাল্কা হিম শীতল বৃষ্টিপাত",bn,Bengali
311,"Light freezing rain","Light freezing rain","Slabý mrznoucí déšť","Slabý mrznoucí déšť",cs,Czech
311,"Light freezing rain","Light freezing rain",""UnderkÂ¿let regn, sÂ¾tter sig som isslag"",""UnderkÂ¿let regn, sÂ¾tter sig som isslag"",da,Danish
311,"Light freezing rain","Light freezing rain","leichter Eisregen","leichter Eisregen",de,German
311,"Light freezing rain","Light freezing rain","Ασθενής παγωμένη βροχή","Ασθενής παγωμένη βροχή",el,Greek
311,"Light freezing rain","Light freezing rain","Ligeras lluvias heladas","Ligeras lluvias heladas",es,Spanish
311,"Light freezing rain","Light freezing rain","Kevyt jäätävä sade","Kevyt jäätävä sade",fi,Finnish
311,"Light freezing rain","Light freezing rain","Pluie verglaçante légère","Pluie verglaçante légère",fr,French
311,"Light freezing rain","Light freezing rain","हल्की जमा देने वाली बारिश","हल्की जमा देने वाली बारिश",hi,Hindi
311,"Light freezing rain","Light freezing rain","Enyhe fagyos eső","Enyhe fagyos eső",hu,Hungarian
311,"Light freezing rain","Light freezing rain","Pioggia congelantesi debole","Pioggia congelantesi debole",it,Italian
311,"Light freezing rain","Light freezing rain",着氷性の弱い雨,着氷性の弱い雨,ja,Japanese
311,"Light freezing rain","Light freezing rain","Udan atis rada deres","Udan atis rada deres",jv,Javanese
311,"Light freezing rain","Light freezing rain","약간의 동결 비","약간의 동결 비",ko,Korean
311,"Light freezing rain","Light freezing rain","हलकासा गारठवणारा पाऊस","हलकासा गारठवणारा पाऊस",mr,Marathi
311,"Light freezing rain","Light freezing rain","Lichte onderkoelde regen","Lichte onderkoelde regen",nl,Dutch
311,"Light freezing rain","Light freezing rain","ਹਲਕਾ ਬਰਫ ਵਾਲਾ ਮੀਂਹ","ਹਲਕਾ ਬਰਫ ਵਾਲਾ ਮੀਂਹ",pa,Punjabi
311,"Light freezing rain","Light freezing rain","Lekkie opady mroźnego deszczu","Lekkie opady mroźnego deszczu",pl,Polish
311,"Light freezing rain","Light freezing rain","Chuva fraca e gelada","Chuva fraca e gelada",pt,Portuguese
311,"Light freezing rain","Light freezing rain","Ploaie înghețată în cantităţi mici","Ploaie înghețată în cantităţi mici",ro,Romanian
311,"Light freezing rain","Light freezing rain","Слабый переохлажденный дождь","Слабый переохлажденный дождь",ru,Russian
311,"Light freezing rain","Light freezing rain","සැහැල්ලු මිදෙන තරමට ශීතල වැසි","සැහැල්ලු මිදෙන තරමට ශීතල වැසි",si,Sinhalese
311,"Light freezing rain","Light freezing rain","Slabý mrznúci dážď","Slabý mrznúci dážď",sk,Slovak
311,"Light freezing rain","Light freezing rain","Slaba ledena kiša","Slaba ledena kiša",sr,Serbian
311,"Light freezing rain","Light freezing rain","Lätt underkylt regn","Lätt underkylt regn",sv,Swedish
311,"Light freezing rain","Light freezing rain","இலேசான உறையவைக்கும் மழை","இலேசான உறையவைக்கும் மழை",ta,Tamil
311,"Light freezing rain","Light freezing rain","తేలికపాటి ఘనీభవన వర్షం","తేలికపాటి ఘనీభవన వర్షం",te,Telugu
311,"Light freezing rain","Light freezing rain","Hafif dondurucu yağmurlu","Hafif dondurucu yağmurlu",tr,Turkish
311,"Light freezing rain","Light freezing rain","Невеликий дощ та ожеледиця","Невеликий дощ та ожеледиця",uk,Ukrainian
311,"Light freezing rain","Light freezing rain","ہلکی جمادینے والی بارش","ہلکی جمادینے والی بارش",ur,Urdu
311,"Light freezing rain","Light freezing rain","Mưa giá rét nhẹ","Mưa giá rét nhẹ",vi,Vietnamese
311,"Light freezing rain","Light freezing rain",微冻雨,微冻雨,zh,"Chinese Simplified"
311,"Light freezing rain","Light freezing rain",微冻雨,微冻雨,zh_cmn,Mandarin
311,"Light freezing rain","Light freezing rain",冰冻小雨,冰冻小雨,zh_hsn,Xiang
311,"Light freezing rain","Light freezing rain",微凍雨,微凍雨,zh_tw,"Chinese Traditional"
311,"Light freezing rain","Light freezing rain",轻董鱼,轻董鱼,zh_wuu,"Wu (Shanghainese)"
311,"Light freezing rain","Light freezing rain",微凍雨,微凍雨,zh_yue,"Yue (Cantonese)"
311,"Light freezing rain","Light freezing rain","Imvula engenamandla kodwa ebandayo","Imvula engenamandla kodwa ebandayo",zu,Zulu
